Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedST,Position,Deleted,Race,Year,Engine
HAM,Mercedes,55.0,0 days 00:01:30.987000,0 days 00:00:30.584000,0 days 00:00:34.654000,0 days 00:00:25.749000,317.0,6.0,False,Miami Grand Prix,2023,Mercedes
HAM,Mercedes,56.0,0 days 00:01:32.030000,0 days 00:00:30.953000,0 days 00:00:35.256000,0 days 00:00:25.821000,313.0,6.0,False,Miami Grand Prix,2023,Mercedes
HAM,Mercedes,57.0,0 days 00:01:30.669000,0 days 00:00:30.349000,0 days 00:00:34.629000,0 days 00:00:25.691000,317.0,6.0,False,Miami Grand Prix,2023,Mercedes
LEC,Ferrari,1.0,0 days 00:01:40.402000,,0 days 00:00:35.920000,0 days 00:00:26.441000,304.0,6.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,2.0,0 days 00:01:34.620000,0 days 00:00:32.698000,0 days 00:00:35.465000,0 days 00:00:26.457000,307.0,6.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,3.0,0 days 00:01:34.906000,0 days 00:00:32.335000,0 days 00:00:36.471000,0 days 00:00:26.100000,325.0,6.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,4.0,0 days 00:01:34.830000,0 days 00:00:33.473000,0 days 00:00:35.411000,0 days 00:00:25.946000,325.0,8.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,5.0,0 days 00:01:33.426000,0 days 00:00:32.034000,0 days 00:00:35.395000,0 days 00:00:25.997000,324.0,8.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,6.0,0 days 00:01:33.619000,0 days 00:00:32.009000,0 days 00:00:35.630000,0 days 00:00:25.980000,319.0,8.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,7.0,0 days 00:01:33.274000,0 days 00:00:31.981000,0 days 00:00:35.304000,0 days 00:00:25.989000,329.0,8.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,8.0,0 days 00:01:33.300000,0 days 00:00:31.856000,0 days 00:00:35.331000,0 days 00:00:26.113000,312.0,8.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,9.0,0 days 00:01:33.315000,0 days 00:00:31.946000,0 days 00:00:35.314000,0 days 00:00:26.055000,310.0,8.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,10.0,0 days 00:01:33.322000,0 days 00:00:31.996000,0 days 00:00:35.371000,0 days 00:00:25.955000,311.0,8.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,11.0,0 days 00:01:32.876000,0 days 00:00:31.896000,0 days 00:00:35.198000,0 days 00:00:25.782000,312.0,8.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,12.0,0 days 00:01:33.063000,0 days 00:00:32.175000,0 days 00:00:35.271000,0 days 00:00:25.617000,326.0,8.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,13.0,0 days 00:01:34.593000,0 days 00:00:33.304000,0 days 00:00:35.571000,0 days 00:00:25.718000,327.0,8.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,14.0,0 days 00:01:33.747000,0 days 00:00:32.339000,0 days 00:00:35.652000,0 days 00:00:25.756000,324.0,7.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,15.0,0 days 00:01:33.435000,0 days 00:00:32.065000,0 days 00:00:35.360000,0 days 00:00:26.010000,308.0,6.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,16.0,0 days 00:01:33.350000,0 days 00:00:31.823000,0 days 00:00:35.459000,0 days 00:00:26.068000,308.0,6.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,17.0,0 days 00:01:37.645000,0 days 00:00:31.778000,0 days 00:00:35.314000,0 days 00:00:30.553000,308.0,7.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,18.0,0 days 00:01:48.229000,0 days 00:00:47.038000,0 days 00:00:35.173000,0 days 00:00:26.018000,308.0,15.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,19.0,0 days 00:01:33.391000,0 days 00:00:31.831000,0 days 00:00:35.420000,0 days 00:00:26.140000,308.0,15.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,20.0,0 days 00:01:32.826000,0 days 00:00:31.786000,0 days 00:00:35.040000,0 days 00:00:26,313.0,15.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,21.0,0 days 00:01:33.034000,0 days 00:00:31.793000,0 days 00:00:35.338000,0 days 00:00:25.903000,314.0,15.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,22.0,0 days 00:01:32.792000,0 days 00:00:31.724000,0 days 00:00:35.203000,0 days 00:00:25.865000,316.0,15.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,23.0,0 days 00:01:32.582000,0 days 00:00:31.576000,0 days 00:00:35.060000,0 days 00:00:25.946000,313.0,14.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,24.0,0 days 00:01:33.038000,0 days 00:00:31.683000,0 days 00:00:35.305000,0 days 00:00:26.050000,315.0,14.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,25.0,0 days 00:01:32.612000,0 days 00:00:31.595000,0 days 00:00:35.198000,0 days 00:00:25.819000,316.0,14.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,26.0,0 days 00:01:32.670000,0 days 00:00:31.706000,0 days 00:00:35.320000,0 days 00:00:25.644000,326.0,14.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,27.0,0 days 00:01:32.479000,0 days 00:00:31.760000,0 days 00:00:34.834000,0 days 00:00:25.885000,316.0,13.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,28.0,0 days 00:01:32.484000,0 days 00:00:31.692000,0 days 00:00:34.907000,0 days 00:00:25.885000,312.0,13.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,29.0,0 days 00:01:32.510000,0 days 00:00:31.684000,0 days 00:00:35.022000,0 days 00:00:25.804000,315.0,13.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,30.0,0 days 00:01:32.238000,0 days 00:00:31.555000,0 days 00:00:34.885000,0 days 00:00:25.798000,321.0,13.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,31.0,0 days 00:01:31.911000,0 days 00:00:31.348000,0 days 00:00:34.871000,0 days 00:00:25.692000,317.0,13.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,32.0,0 days 00:01:32.062000,0 days 00:00:31.490000,0 days 00:00:34.765000,0 days 00:00:25.807000,317.0,13.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,33.0,0 days 00:01:32.585000,0 days 00:00:31.566000,0 days 00:00:35.354000,0 days 00:00:25.665000,326.0,12.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,34.0,0 days 00:01:32.550000,0 days 00:00:31.860000,0 days 00:00:35.119000,0 days 00:00:25.571000,338.0,12.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,35.0,0 days 00:01:32.734000,0 days 00:00:31.871000,0 days 00:00:35.285000,0 days 00:00:25.578000,333.0,12.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,36.0,0 days 00:01:32.833000,0 days 00:00:32.194000,0 days 00:00:35.059000,0 days 00:00:25.580000,329.0,11.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,37.0,0 days 00:01:33.652000,0 days 00:00:32.556000,0 days 00:00:35.439000,0 days 00:00:25.657000,314.0,11.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,38.0,0 days 00:01:32.262000,0 days 00:00:31.477000,0 days 00:00:34.868000,0 days 00:00:25.917000,309.0,9.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,39.0,0 days 00:01:32.386000,0 days 00:00:31.369000,0 days 00:00:35.112000,0 days 00:00:25.905000,311.0,9.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,40.0,0 days 00:01:32.105000,0 days 00:00:31.286000,0 days 00:00:35.108000,0 days 00:00:25.711000,312.0,8.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,41.0,0 days 00:01:31.977000,0 days 00:00:31.402000,0 days 00:00:34.841000,0 days 00:00:25.734000,314.0,8.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,42.0,0 days 00:01:31.768000,0 days 00:00:31.287000,0 days 00:00:34.749000,0 days 00:00:25.732000,313.0,7.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,43.0,0 days 00:01:31.577000,0 days 00:00:31.103000,0 days 00:00:34.734000,0 days 00:00:25.740000,312.0,7.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,44.0,0 days 00:01:31.831000,0 days 00:00:31.145000,0 days 00:00:34.882000,0 days 00:00:25.804000,314.0,7.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,45.0,0 days 00:01:31.683000,0 days 00:00:31.214000,0 days 00:00:34.706000,0 days 00:00:25.763000,314.0,7.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,46.0,0 days 00:01:32.105000,0 days 00:00:31.351000,0 days 00:00:34.970000,0 days 00:00:25.784000,313.0,7.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,47.0,0 days 00:01:31.987000,0 days 00:00:31.385000,0 days 00:00:34.931000,0 days 00:00:25.671000,315.0,7.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,48.0,0 days 00:01:31.732000,0 days 00:00:31.246000,0 days 00:00:34.813000,0 days 00:00:25.673000,314.0,7.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,49.0,0 days 00:01:31.891000,0 days 00:00:31.343000,0 days 00:00:34.890000,0 days 00:00:25.658000,314.0,7.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,50.0,0 days 00:01:32.170000,0 days 00:00:31.521000,0 days 00:00:34.951000,0 days 00:00:25.698000,312.0,7.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,51.0,0 days 00:01:31.777000,0 days 00:00:31.276000,0 days 00:00:34.876000,0 days 00:00:25.625000,317.0,7.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,52.0,0 days 00:01:31.532000,0 days 00:00:31.295000,0 days 00:00:34.807000,0 days 00:00:25.430000,331.0,7.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,53.0,0 days 00:01:32.265000,0 days 00:00:31.667000,0 days 00:00:34.698000,0 days 00:00:25.900000,303.0,6.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,54.0,0 days 00:01:32.353000,0 days 00:00:31.148000,0 days 00:00:35.738000,0 days 00:00:25.467000,328.0,7.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,55.0,0 days 00:01:31.832000,0 days 00:00:31.306000,0 days 00:00:34.855000,0 days 00:00:25.671000,314.0,7.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,56.0,0 days 00:01:31.627000,0 days 00:00:31.029000,0 days 00:00:34.887000,0 days 00:00:25.711000,314.0,7.0,False,Miami Grand Prix,2023,Ferrari
LEC,Ferrari,57.0,0 days 00:01:31.434000,0 days 00:00:30.867000,0 days 00:00:34.765000,0 days 00:00:25.802000,320.0,7.0,False,Miami Grand Prix,2023,Ferrari
GAS,Alpine,1.0,0 days 00:01:38.764000,,0 days 00:00:35.744000,0 days 00:00:26.425000,299.0,4.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,2.0,0 days 00:01:34.166000,0 days 00:00:32.481000,0 days 00:00:35.537000,0 days 00:00:26.148000,312.0,4.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,3.0,0 days 00:01:33.530000,0 days 00:00:32.284000,0 days 00:00:35.221000,0 days 00:00:26.025000,318.0,4.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,4.0,0 days 00:01:33.531000,0 days 00:00:32.266000,0 days 00:00:35.401000,0 days 00:00:25.864000,327.0,4.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,5.0,0 days 00:01:33.372000,0 days 00:00:32.221000,0 days 00:00:35.312000,0 days 00:00:25.839000,327.0,4.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,6.0,0 days 00:01:33.404000,0 days 00:00:31.947000,0 days 00:00:35.354000,0 days 00:00:26.103000,313.0,4.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,7.0,0 days 00:01:33.369000,0 days 00:00:31.918000,0 days 00:00:35.367000,0 days 00:00:26.084000,315.0,4.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,8.0,0 days 00:01:33.214000,0 days 00:00:31.850000,0 days 00:00:35.318000,0 days 00:00:26.046000,315.0,4.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,9.0,0 days 00:01:34.272000,0 days 00:00:31.917000,0 days 00:00:35.415000,0 days 00:00:26.940000,313.0,5.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,10.0,0 days 00:01:34.819000,0 days 00:00:33.469000,0 days 00:00:35.458000,0 days 00:00:25.892000,315.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,11.0,0 days 00:01:33.145000,0 days 00:00:31.933000,0 days 00:00:35.230000,0 days 00:00:25.982000,315.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,12.0,0 days 00:01:33.329000,0 days 00:00:32.002000,0 days 00:00:35.222000,0 days 00:00:26.105000,314.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,13.0,0 days 00:01:33.259000,0 days 00:00:32.047000,0 days 00:00:35.285000,0 days 00:00:25.927000,314.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,14.0,0 days 00:01:33.743000,0 days 00:00:32.077000,0 days 00:00:35.639000,0 days 00:00:26.027000,314.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,15.0,0 days 00:01:38.406000,0 days 00:00:31.844000,0 days 00:00:35.600000,0 days 00:00:30.962000,314.0,8.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,16.0,0 days 00:01:48.049000,0 days 00:00:47.127000,0 days 00:00:34.947000,0 days 00:00:25.975000,311.0,14.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,17.0,0 days 00:01:32.301000,0 days 00:00:31.405000,0 days 00:00:35.005000,0 days 00:00:25.891000,311.0,14.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,18.0,0 days 00:01:32.436000,0 days 00:00:31.585000,0 days 00:00:34.915000,0 days 00:00:25.936000,314.0,13.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,19.0,0 days 00:01:32.478000,0 days 00:00:31.621000,0 days 00:00:35.114000,0 days 00:00:25.743000,314.0,13.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,20.0,0 days 00:01:32.815000,0 days 00:00:31.744000,0 days 00:00:35.185000,0 days 00:00:25.886000,317.0,13.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,21.0,0 days 00:01:33.005000,0 days 00:00:31.587000,0 days 00:00:35.380000,0 days 00:00:26.038000,318.0,13.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,22.0,0 days 00:01:32.515000,0 days 00:00:31.813000,0 days 00:00:34.848000,0 days 00:00:25.854000,319.0,11.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,23.0,0 days 00:01:32.750000,0 days 00:00:31.638000,0 days 00:00:35.241000,0 days 00:00:25.871000,318.0,11.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,24.0,0 days 00:01:32.766000,0 days 00:00:31.664000,0 days 00:00:35.208000,0 days 00:00:25.894000,330.0,11.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,25.0,0 days 00:01:32.293000,0 days 00:00:31.565000,0 days 00:00:34.761000,0 days 00:00:25.967000,316.0,10.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,26.0,0 days 00:01:32.837000,0 days 00:00:31.629000,0 days 00:00:35.350000,0 days 00:00:25.858000,316.0,10.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,27.0,0 days 00:01:32.769000,0 days 00:00:31.558000,0 days 00:00:35.205000,0 days 00:00:26.006000,317.0,10.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,28.0,0 days 00:01:33.021000,0 days 00:00:32.044000,0 days 00:00:35.059000,0 days 00:00:25.918000,319.0,10.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,29.0,0 days 00:01:32.543000,0 days 00:00:31.560000,0 days 00:00:35.080000,0 days 00:00:25.903000,319.0,10.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,30.0,0 days 00:01:32.518000,0 days 00:00:31.682000,0 days 00:00:35.102000,0 days 00:00:25.734000,333.0,10.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,31.0,0 days 00:01:32.573000,0 days 00:00:31.665000,0 days 00:00:35.159000,0 days 00:00:25.749000,324.0,10.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,32.0,0 days 00:01:33.164000,0 days 00:00:31.772000,0 days 00:00:35.464000,0 days 00:00:25.928000,316.0,10.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,33.0,0 days 00:01:34.459000,0 days 00:00:32.496000,0 days 00:00:36.085000,0 days 00:00:25.878000,325.0,9.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,34.0,0 days 00:01:32.054000,0 days 00:00:31.177000,0 days 00:00:34.933000,0 days 00:00:25.944000,315.0,9.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,35.0,0 days 00:01:32.586000,0 days 00:00:31.550000,0 days 00:00:35.060000,0 days 00:00:25.976000,314.0,9.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,36.0,0 days 00:01:32.320000,0 days 00:00:31.370000,0 days 00:00:35.014000,0 days 00:00:25.936000,316.0,8.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,37.0,0 days 00:01:32.259000,0 days 00:00:31.351000,0 days 00:00:34.905000,0 days 00:00:26.003000,313.0,8.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,38.0,0 days 00:01:32.352000,0 days 00:00:31.413000,0 days 00:00:34.992000,0 days 00:00:25.947000,308.0,7.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,39.0,0 days 00:01:32.254000,0 days 00:00:31.280000,0 days 00:00:35.081000,0 days 00:00:25.893000,311.0,7.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,40.0,0 days 00:01:32.125000,0 days 00:00:31.339000,0 days 00:00:34.981000,0 days 00:00:25.805000,311.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,41.0,0 days 00:01:32.158000,0 days 00:00:31.184000,0 days 00:00:35.062000,0 days 00:00:25.912000,306.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,42.0,0 days 00:01:32.189000,0 days 00:00:31.267000,0 days 00:00:34.985000,0 days 00:00:25.937000,298.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,43.0,0 days 00:01:32.148000,0 days 00:00:31.261000,0 days 00:00:35.024000,0 days 00:00:25.863000,301.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,44.0,0 days 00:01:32.143000,0 days 00:00:31.145000,0 days 00:00:35.049000,0 days 00:00:25.949000,298.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,45.0,0 days 00:01:32.220000,0 days 00:00:31.150000,0 days 00:00:34.973000,0 days 00:00:26.097000,301.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,46.0,0 days 00:01:32.520000,0 days 00:00:31.218000,0 days 00:00:35.293000,0 days 00:00:26.009000,300.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,47.0,0 days 00:01:32.170000,0 days 00:00:31.122000,0 days 00:00:35.126000,0 days 00:00:25.922000,301.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,48.0,0 days 00:01:31.991000,0 days 00:00:31.197000,0 days 00:00:34.898000,0 days 00:00:25.896000,302.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,49.0,0 days 00:01:32.067000,0 days 00:00:31.184000,0 days 00:00:34.981000,0 days 00:00:25.902000,301.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,50.0,0 days 00:01:32.112000,0 days 00:00:31.174000,0 days 00:00:35.022000,0 days 00:00:25.916000,299.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,51.0,0 days 00:01:32.053000,0 days 00:00:31.061000,0 days 00:00:35.011000,0 days 00:00:25.981000,300.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,52.0,0 days 00:01:32.105000,0 days 00:00:31.260000,0 days 00:00:34.954000,0 days 00:00:25.891000,314.0,6.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,53.0,0 days 00:01:34.067000,0 days 00:00:32.667000,0 days 00:00:35.660000,0 days 00:00:25.740000,331.0,8.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,54.0,0 days 00:01:32.393000,0 days 00:00:31.418000,0 days 00:00:35.172000,0 days 00:00:25.803000,303.0,8.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,55.0,0 days 00:01:31.971000,0 days 00:00:31.178000,0 days 00:00:34.908000,0 days 00:00:25.885000,298.0,8.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,56.0,0 days 00:01:32.025000,0 days 00:00:31.222000,0 days 00:00:35.003000,0 days 00:00:25.800000,303.0,8.0,False,Miami Grand Prix,2023,Renault
GAS,Alpine,57.0,0 days 00:01:32.014000,0 days 00:00:31.122000,0 days 00:00:34.896000,0 days 00:00:25.996000,293.0,8.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,1.0,0 days 00:01:42.184000,,0 days 00:00:37.057000,0 days 00:00:26.311000,305.0,10.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,2.0,0 days 00:01:35.207000,0 days 00:00:32.844000,0 days 00:00:36.084000,0 days 00:00:26.279000,301.0,10.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,3.0,0 days 00:01:33.948000,0 days 00:00:32.460000,0 days 00:00:35.438000,0 days 00:00:26.050000,307.0,10.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,4.0,0 days 00:01:34.344000,0 days 00:00:32.969000,0 days 00:00:35.596000,0 days 00:00:25.779000,312.0,10.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,5.0,0 days 00:01:33.355000,0 days 00:00:32.389000,0 days 00:00:34.972000,0 days 00:00:25.994000,332.0,9.0,True,Miami Grand Prix,2023,Renault
OCO,Alpine,6.0,0 days 00:01:33.521000,0 days 00:00:32.050000,0 days 00:00:35.567000,0 days 00:00:25.904000,326.0,9.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,7.0,0 days 00:01:33.357000,0 days 00:00:32.064000,0 days 00:00:35.275000,0 days 00:00:26.018000,317.0,9.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,8.0,0 days 00:01:33.317000,0 days 00:00:31.981000,0 days 00:00:35.290000,0 days 00:00:26.046000,322.0,9.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,9.0,0 days 00:01:33.298000,0 days 00:00:32.042000,0 days 00:00:35.296000,0 days 00:00:25.960000,313.0,9.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,10.0,0 days 00:01:33.241000,0 days 00:00:32.040000,0 days 00:00:35.266000,0 days 00:00:25.935000,313.0,9.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,11.0,0 days 00:01:33.095000,0 days 00:00:32.052000,0 days 00:00:35.172000,0 days 00:00:25.871000,328.0,9.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,12.0,0 days 00:01:33.107000,0 days 00:00:32.027000,0 days 00:00:35.264000,0 days 00:00:25.816000,330.0,9.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,13.0,0 days 00:01:34.313000,0 days 00:00:32.789000,0 days 00:00:35.601000,0 days 00:00:25.923000,326.0,9.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,14.0,0 days 00:01:33.933000,0 days 00:00:32.491000,0 days 00:00:35.607000,0 days 00:00:25.835000,329.0,8.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,15.0,0 days 00:01:33.258000,0 days 00:00:31.914000,0 days 00:00:35.469000,0 days 00:00:25.875000,324.0,7.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,16.0,0 days 00:01:33.221000,0 days 00:00:31.978000,0 days 00:00:35.334000,0 days 00:00:25.909000,324.0,7.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,17.0,0 days 00:01:33.148000,0 days 00:00:31.992000,0 days 00:00:35.191000,0 days 00:00:25.965000,328.0,6.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,18.0,0 days 00:01:32.938000,0 days 00:00:31.432000,0 days 00:00:35.381000,0 days 00:00:26.125000,308.0,5.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,19.0,0 days 00:01:33.243000,0 days 00:00:31.652000,0 days 00:00:35.538000,0 days 00:00:26.053000,308.0,4.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,20.0,0 days 00:01:32.840000,0 days 00:00:31.508000,0 days 00:00:35.353000,0 days 00:00:25.979000,310.0,4.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,21.0,0 days 00:01:33.164000,0 days 00:00:31.793000,0 days 00:00:35.263000,0 days 00:00:26.108000,309.0,3.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,22.0,0 days 00:01:33.681000,0 days 00:00:31.660000,0 days 00:00:35.963000,0 days 00:00:26.058000,313.0,4.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,23.0,0 days 00:01:33.104000,0 days 00:00:31.793000,0 days 00:00:35.317000,0 days 00:00:25.994000,311.0,4.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,24.0,0 days 00:01:32.904000,0 days 00:00:31.547000,0 days 00:00:35.322000,0 days 00:00:26.035000,310.0,4.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,25.0,0 days 00:01:32.984000,0 days 00:00:31.550000,0 days 00:00:35.269000,0 days 00:00:26.165000,310.0,3.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,26.0,0 days 00:01:33.161000,0 days 00:00:31.634000,0 days 00:00:35.478000,0 days 00:00:26.049000,309.0,3.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,27.0,0 days 00:01:32.857000,0 days 00:00:31.539000,0 days 00:00:35.308000,0 days 00:00:26.010000,309.0,3.0,False,Miami Grand Prix,2023,Renault
OCO,Alpine,28.0,0 days 00:01:32.882000,0 days 00:00:31.481000,0 days 00:00:35.349000,0 days 00:00:26.052000,309.0,3.0,False,Miami Grand Prix,2023,Renault
